STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,YEM,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.479167,A,Biennial,"Yemen, Rep.",Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,UKR,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.058442,A,Biennial,Ukraine,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,IRN,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.257511,A,Biennial,"Iran, Islamic Rep.",Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MDA,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.1688,A,Biennial,Moldova,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,CMR,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.161351,A,Biennial,Cameroon,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NER,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.280357,A,Biennial,Niger,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NIC,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.210973,A,Biennial,Nicaragua,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,JAM,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.821429,A,Biennial,Jamaica,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,CIV,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.729025,A,Biennial,Cote d'Ivoire,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,PAK,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.075987,A,Biennial,Pakistan,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ARM,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.401743,A,Biennial,Armenia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BOL,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.20418,A,Biennial,Bolivia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GMB,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.145299,A,Biennial,"Gambia, The",Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,TKM,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.5125,A,Biennial,Turkmenistan,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,TCD,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.140278,A,Biennial,Chad,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,COG,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,4.0,A,Biennial,"Congo, Rep.",Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GHA,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.672314,A,Biennial,Ghana,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,LAO,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.232608,A,Biennial,Lao PDR,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ALB,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.012585,A,Biennial,Albania,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,COM,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.225529,A,Biennial,Comoros,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MNE,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.646716,A,Biennial,Montenegro,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GAB,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.871428,A,Biennial,Gabon,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ETH,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.650346,A,Biennial,Ethiopia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,PNG,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.241049,A,Biennial,Papua New Guinea,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MDV,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.826797,A,Biennial,Maldives,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,DJI,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.666667,A,Biennial,Djibouti,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,LBR,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.081818,A,Biennial,Liberia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BTN,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.988366,A,Biennial,Bhutan,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,KHM,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.836953,A,Biennial,Cambodia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,DZA,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.814489,A,Biennial,Algeria,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,TJK,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.163505,A,Biennial,Tajikistan,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,LBY,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.981818,A,Biennial,Libya,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MMR,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.287684,A,Biennial,Myanmar,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BWA,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.988154,A,Biennial,Botswana,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SLB,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.049981,A,Biennial,Solomon Islands,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MOZ,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.396064,A,Biennial,Mozambique,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,LKA,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.978775,A,Biennial,Sri Lanka,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ZMB,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.848611,A,Biennial,Zambia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MLI,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.899863,A,Biennial,Mali,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GUY,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.696841,A,Biennial,Guyana,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MNG,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.552133,A,Biennial,Mongolia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,AGO,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.008073,A,Biennial,Angola,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,AFG,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.605503,A,Biennial,Afghanistan,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,FJI,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.821398,A,Biennial,Fiji,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BFA,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.772119,A,Biennial,Burkina Faso,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SDN,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.088889,A,Biennial,Sudan,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NPL,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.739236,A,Biennial,Nepal,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,IRQ,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.492112,A,Biennial,Iraq,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GNB,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.909524,A,Biennial,Guinea-Bissau,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,CUB,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.405864,A,Biennial,Cuba,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,RWA,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.045238,A,Biennial,Rwanda,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NAM,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.375,A,Biennial,Namibia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SLE,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.325,A,Biennial,Sierra Leone,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ERI,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.214286,A,Biennial,Eritrea,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SOM,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,1.377778,A,Biennial,Somalia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,DEU,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_RK,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.0,A,Biennial,Germany,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
